REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE,month,day,dayofweek,daysinmonth,hour,minute,holiday
TAS1,2016-01-07 09:00:00,1065.04,95.58,TRADE,1,7,3,31,9,0,0
TAS1,2016-01-07 09:30:00,1039.43,95.58,TRADE,1,7,3,31,9,30,0
TAS1,2016-01-07 10:00:00,1014.92,95.32,TRADE,1,7,3,31,10,0,0
TAS1,2016-01-07 10:30:00,976.38,90.3,TRADE,1,7,3,31,10,30,0
TAS1,2016-01-07 11:00:00,975.99,100.69,TRADE,1,7,3,31,11,0,0
TAS1,2016-01-07 11:30:00,972.53,96.13,TRADE,1,7,3,31,11,30,0
TAS1,2016-01-07 12:00:00,979.35,95.58,TRADE,1,7,3,31,12,0,0
TAS1,2016-01-07 12:30:00,979.86,95.58,TRADE,1,7,3,31,12,30,0
TAS1,2016-01-07 13:00:00,980.97,95.58,TRADE,1,7,3,31,13,0,0
TAS1,2016-01-07 13:30:00,975.18,93.23,TRADE,1,7,3,31,13,30,0
TAS1,2016-01-07 14:00:00,961.96,90.89,TRADE,1,7,3,31,14,0,0
TAS1,2016-01-07 14:30:00,970.27,94.8,TRADE,1,7,3,31,14,30,0
TAS1,2016-01-07 15:00:00,979.46,95.58,TRADE,1,7,3,31,15,0,0
TAS1,2016-01-07 15:30:00,982.09,94.02,TRADE,1,7,3,31,15,30,0
TAS1,2016-01-07 16:00:00,993.33,95.58,TRADE,1,7,3,31,16,0,0
TAS1,2016-01-07 16:30:00,1024.62,96.38,TRADE,1,7,3,31,16,30,0
TAS1,2016-01-07 17:00:00,1040.29,95.58,TRADE,1,7,3,31,17,0,0
TAS1,2016-01-07 17:30:00,1045.17,95.58,TRADE,1,7,3,31,17,30,0
TAS1,2016-01-07 18:00:00,1041.56,95.58,TRADE,1,7,3,31,18,0,0
TAS1,2016-01-07 18:30:00,1042.58,95.58,TRADE,1,7,3,31,18,30,0
TAS1,2016-01-07 19:00:00,1038.44,95.58,TRADE,1,7,3,31,19,0,0
TAS1,2016-01-07 19:30:00,1037.3,95.58,TRADE,1,7,3,31,19,30,0
TAS1,2016-01-07 20:00:00,1036.11,101.22,TRADE,1,7,3,31,20,0,0
TAS1,2016-01-07 20:30:00,1051.42,96.16,TRADE,1,7,3,31,20,30,0
TAS1,2016-01-07 21:00:00,1047.75,95.74,TRADE,1,7,3,31,21,0,0
TAS1,2016-01-07 21:30:00,1029.86,95.58,TRADE,1,7,3,31,21,30,0
TAS1,2016-01-07 22:00:00,1002.7,94.65,TRADE,1,7,3,31,22,0,0
TAS1,2016-01-07 22:30:00,961.13,91.28,TRADE,1,7,3,31,22,30,0
TAS1,2016-01-07 23:00:00,945.62,94.02,TRADE,1,7,3,31,23,0,0
TAS1,2016-01-07 23:30:00,948.42,115.33,TRADE,1,7,3,31,23,30,0
TAS1,2016-01-08 00:00:00,947.29,105.09,TRADE,1,8,4,31,0,0,0
TAS1,2016-01-08 00:30:00,942.97,119.14,TRADE,1,8,4,31,0,30,0
TAS1,2016-01-08 01:00:00,942.85,97.99,TRADE,1,8,4,31,1,0,0
TAS1,2016-01-08 01:30:00,944.98,138.55,TRADE,1,8,4,31,1,30,0
TAS1,2016-01-08 02:00:00,935.23,95.43,TRADE,1,8,4,31,2,0,0
TAS1,2016-01-08 02:30:00,934.13,95.53,TRADE,1,8,4,31,2,30,0
TAS1,2016-01-08 03:00:00,931.07,95.48,TRADE,1,8,4,31,3,0,0
TAS1,2016-01-08 03:30:00,948.67,95.58,TRADE,1,8,4,31,3,30,0
TAS1,2016-01-08 04:00:00,965.83,95.73,TRADE,1,8,4,31,4,0,0
TAS1,2016-01-08 04:30:00,967.61,95.92,TRADE,1,8,4,31,4,30,0
TAS1,2016-01-08 05:00:00,975.59,102.33,TRADE,1,8,4,31,5,0,0
TAS1,2016-01-08 05:30:00,998.3,95.53,TRADE,1,8,4,31,5,30,0
TAS1,2016-01-08 06:00:00,1020.34,95.58,TRADE,1,8,4,31,6,0,0
TAS1,2016-01-08 06:30:00,1055.62,105.33,TRADE,1,8,4,31,6,30,0
TAS1,2016-01-08 07:00:00,1055.97,98.69,TRADE,1,8,4,31,7,0,0
TAS1,2016-01-08 07:30:00,1002.84,92.01,TRADE,1,8,4,31,7,30,0
TAS1,2016-01-08 08:00:00,982.09,90.3,TRADE,1,8,4,31,8,0,0
TAS1,2016-01-08 08:30:00,985.58,90.3,TRADE,1,8,4,31,8,30,0
TAS1,2016-01-08 09:00:00,992.42,91.95,TRADE,1,8,4,31,9,0,0
TAS1,2016-01-08 09:30:00,989.82,90.3,TRADE,1,8,4,31,9,30,0
TAS1,2016-01-08 10:00:00,992.12,90.3,TRADE,1,8,4,31,10,0,0
TAS1,2016-01-08 10:30:00,993.8,90.26,TRADE,1,8,4,31,10,30,0
TAS1,2016-01-08 11:00:00,1001.11,90.26,TRADE,1,8,4,31,11,0,0
TAS1,2016-01-08 11:30:00,1012.31,90.27,TRADE,1,8,4,31,11,30,0
TAS1,2016-01-08 12:00:00,1010.63,91.13,TRADE,1,8,4,31,12,0,0
TAS1,2016-01-08 12:30:00,1010.94,90.3,TRADE,1,8,4,31,12,30,0
TAS1,2016-01-08 13:00:00,1013.58,93.8,TRADE,1,8,4,31,13,0,0
TAS1,2016-01-08 13:30:00,1014.61,93.86,TRADE,1,8,4,31,13,30,0
TAS1,2016-01-08 14:00:00,1023.24,92.15,TRADE,1,8,4,31,14,0,0
TAS1,2016-01-08 14:30:00,1027.27,97.29,TRADE,1,8,4,31,14,30,0
TAS1,2016-01-08 15:00:00,1028.23,109.47,TRADE,1,8,4,31,15,0,0
TAS1,2016-01-08 15:30:00,1023.83,95.58,TRADE,1,8,4,31,15,30,0
TAS1,2016-01-08 16:00:00,1034.3,97.63,TRADE,1,8,4,31,16,0,0
TAS1,2016-01-08 16:30:00,1053.05,130.39,TRADE,1,8,4,31,16,30,0
TAS1,2016-01-08 17:00:00,1066.08,95.58,TRADE,1,8,4,31,17,0,0
TAS1,2016-01-08 17:30:00,1065.69,95.53,TRADE,1,8,4,31,17,30,0
TAS1,2016-01-08 18:00:00,1068.47,95.53,TRADE,1,8,4,31,18,0,0
TAS1,2016-01-08 18:30:00,1047.55,102.17,TRADE,1,8,4,31,18,30,0
TAS1,2016-01-08 19:00:00,1051.72,110.19,TRADE,1,8,4,31,19,0,0
TAS1,2016-01-08 19:30:00,1060.23,110.46,TRADE,1,8,4,31,19,30,0
TAS1,2016-01-08 20:00:00,1064.33,104.9,TRADE,1,8,4,31,20,0,0
TAS1,2016-01-08 20:30:00,1128.03,127.08,TRADE,1,8,4,31,20,30,0
TAS1,2016-01-08 21:00:00,1124.56,96.38,TRADE,1,8,4,31,21,0,0
TAS1,2016-01-08 21:30:00,1103.48,95.58,TRADE,1,8,4,31,21,30,0
TAS1,2016-01-08 22:00:00,1076.96,95.58,TRADE,1,8,4,31,22,0,0
TAS1,2016-01-08 22:30:00,1044.5,95.53,TRADE,1,8,4,31,22,30,0
TAS1,2016-01-08 23:00:00,1023.98,113.05,TRADE,1,8,4,31,23,0,0
TAS1,2016-01-08 23:30:00,1014.1,95.58,TRADE,1,8,4,31,23,30,0
TAS1,2016-01-09 00:00:00,1002.77,95.58,TRADE,1,9,5,31,0,0,0
TAS1,2016-01-09 00:30:00,996.49,95.58,TRADE,1,9,5,31,0,30,0
TAS1,2016-01-09 01:00:00,983.8,183.23,TRADE,1,9,5,31,1,0,0
TAS1,2016-01-09 01:30:00,973.5,95.58,TRADE,1,9,5,31,1,30,0
TAS1,2016-01-09 02:00:00,969.69,95.58,TRADE,1,9,5,31,2,0,0
TAS1,2016-01-09 02:30:00,966.52,95.58,TRADE,1,9,5,31,2,30,0
TAS1,2016-01-09 03:00:00,961.59,95.58,TRADE,1,9,5,31,3,0,0
TAS1,2016-01-09 03:30:00,957.76,95.58,TRADE,1,9,5,31,3,30,0
TAS1,2016-01-09 04:00:00,960.84,95.58,TRADE,1,9,5,31,4,0,0
TAS1,2016-01-09 04:30:00,970.33,94.7,TRADE,1,9,5,31,4,30,0
TAS1,2016-01-09 05:00:00,968.3,96.05,TRADE,1,9,5,31,5,0,0
TAS1,2016-01-09 05:30:00,985.46,95.58,TRADE,1,9,5,31,5,30,0
TAS1,2016-01-09 06:00:00,1007.62,94.7,TRADE,1,9,5,31,6,0,0
TAS1,2016-01-09 06:30:00,1011.69,95.58,TRADE,1,9,5,31,6,30,0
TAS1,2016-01-09 07:00:00,1025.59,95.33,TRADE,1,9,5,31,7,0,0
TAS1,2016-01-09 07:30:00,1042.72,95.27,TRADE,1,9,5,31,7,30,0
TAS1,2016-01-09 08:00:00,1052.77,94.44,TRADE,1,9,5,31,8,0,0
TAS1,2016-01-09 08:30:00,1062.36,94.44,TRADE,1,9,5,31,8,30,0
TAS1,2016-01-09 09:00:00,1047.53,91.95,TRADE,1,9,5,31,9,0,0
TAS1,2016-01-09 09:30:00,1034.59,90.3,TRADE,1,9,5,31,9,30,0
TAS1,2016-01-09 10:00:00,1034.14,90.3,TRADE,1,9,5,31,10,0,0
TAS1,2016-01-09 10:30:00,1017.81,90.27,TRADE,1,9,5,31,10,30,0
TAS1,2016-01-09 11:00:00,1009.67,90.28,TRADE,1,9,5,31,11,0,0
TAS1,2016-01-09 11:30:00,1001.85,90.3,TRADE,1,9,5,31,11,30,0
TAS1,2016-01-09 12:00:00,1001.28,115.89,TRADE,1,9,5,31,12,0,0
TAS1,2016-01-09 12:30:00,1015.77,164.53,TRADE,1,9,5,31,12,30,0
TAS1,2016-01-09 13:00:00,1006.56,94.65,TRADE,1,9,5,31,13,0,0
TAS1,2016-01-09 13:30:00,980.91,93.69,TRADE,1,9,5,31,13,30,0
TAS1,2016-01-09 14:00:00,965.14,108.58,TRADE,1,9,5,31,14,0,0
TAS1,2016-01-09 14:30:00,975.09,90.3,TRADE,1,9,5,31,14,30,0
TAS1,2016-01-09 15:00:00,986.26,90.29,TRADE,1,9,5,31,15,0,0
TAS1,2016-01-09 15:30:00,998.2,91.13,TRADE,1,9,5,31,15,30,0
TAS1,2016-01-09 16:00:00,1007.97,95.28,TRADE,1,9,5,31,16,0,0
TAS1,2016-01-09 16:30:00,1037.19,95.53,TRADE,1,9,5,31,16,30,0
TAS1,2016-01-09 17:00:00,1042.78,122.0,TRADE,1,9,5,31,17,0,0
TAS1,2016-01-09 17:30:00,1048.59,102.19,TRADE,1,9,5,31,17,30,0
TAS1,2016-01-09 18:00:00,1046.13,94.8,TRADE,1,9,5,31,18,0,0
TAS1,2016-01-09 18:30:00,1057.22,95.58,TRADE,1,9,5,31,18,30,0
TAS1,2016-01-09 19:00:00,1064.95,126.09,TRADE,1,9,5,31,19,0,0
TAS1,2016-01-09 19:30:00,1050.05,95.58,TRADE,1,9,5,31,19,30,0
TAS1,2016-01-09 20:00:00,1049.98,95.58,TRADE,1,9,5,31,20,0,0
TAS1,2016-01-09 20:30:00,1074.53,137.04,TRADE,1,9,5,31,20,30,0
TAS1,2016-01-09 21:00:00,1073.01,95.58,TRADE,1,9,5,31,21,0,0
TAS1,2016-01-09 21:30:00,1048.19,102.19,TRADE,1,9,5,31,21,30,0
TAS1,2016-01-09 22:00:00,1043.59,102.24,TRADE,1,9,5,31,22,0,0
TAS1,2016-01-09 22:30:00,1028.92,95.58,TRADE,1,9,5,31,22,30,0
TAS1,2016-01-09 23:00:00,1004.64,95.58,TRADE,1,9,5,31,23,0,0
TAS1,2016-01-09 23:30:00,985.42,102.24,TRADE,1,9,5,31,23,30,0
TAS1,2016-01-10 00:00:00,984.29,102.22,TRADE,1,10,6,31,0,0,0
TAS1,2016-01-10 00:30:00,970.68,95.58,TRADE,1,10,6,31,0,30,0
TAS1,2016-01-10 01:00:00,983.13,95.58,TRADE,1,10,6,31,1,0,0
TAS1,2016-01-10 01:30:00,1001.35,95.53,TRADE,1,10,6,31,1,30,0
TAS1,2016-01-10 02:00:00,989.91,95.68,TRADE,1,10,6,31,2,0,0
TAS1,2016-01-10 02:30:00,989.58,128.57,TRADE,1,10,6,31,2,30,0
TAS1,2016-01-10 03:00:00,995.51,134.27,TRADE,1,10,6,31,3,0,0
TAS1,2016-01-10 03:30:00,998.57,95.58,TRADE,1,10,6,31,3,30,0
TAS1,2016-01-10 04:00:00,1005.77,95.58,TRADE,1,10,6,31,4,0,0
TAS1,2016-01-10 04:30:00,1014.21,95.58,TRADE,1,10,6,31,4,30,0
TAS1,2016-01-10 05:00:00,1013.93,95.58,TRADE,1,10,6,31,5,0,0
TAS1,2016-01-10 05:30:00,1018.29,95.58,TRADE,1,10,6,31,5,30,0
TAS1,2016-01-10 06:00:00,1029.26,102.13,TRADE,1,10,6,31,6,0,0
TAS1,2016-01-10 06:30:00,1009.41,93.62,TRADE,1,10,6,31,6,30,0
TAS1,2016-01-10 07:00:00,948.11,90.3,TRADE,1,10,6,31,7,0,0
TAS1,2016-01-10 07:30:00,965.82,90.3,TRADE,1,10,6,31,7,30,0
TAS1,2016-01-10 08:00:00,936.23,92.1,TRADE,1,10,6,31,8,0,0
TAS1,2016-01-10 08:30:00,959.78,95.53,TRADE,1,10,6,31,8,30,0
TAS1,2016-01-10 09:00:00,956.78,96.38,TRADE,1,10,6,31,9,0,0
TAS1,2016-01-10 09:30:00,957.0,96.94,TRADE,1,10,6,31,9,30,0
TAS1,2016-01-10 10:00:00,952.93,93.14,TRADE,1,10,6,31,10,0,0
TAS1,2016-01-10 10:30:00,951.77,91.88,TRADE,1,10,6,31,10,30,0
TAS1,2016-01-10 11:00:00,956.34,90.69,TRADE,1,10,6,31,11,0,0
TAS1,2016-01-10 11:30:00,963.75,91.32,TRADE,1,10,6,31,11,30,0
TAS1,2016-01-10 12:00:00,997.07,95.53,TRADE,1,10,6,31,12,0,0
TAS1,2016-01-10 12:30:00,993.84,95.42,TRADE,1,10,6,31,12,30,0
TAS1,2016-01-10 13:00:00,998.88,95.58,TRADE,1,10,6,31,13,0,0
TAS1,2016-01-10 13:30:00,1003.56,96.28,TRADE,1,10,6,31,13,30,0
TAS1,2016-01-10 14:00:00,1016.05,112.99,TRADE,1,10,6,31,14,0,0
TAS1,2016-01-10 14:30:00,1035.81,95.81,TRADE,1,10,6,31,14,30,0
TAS1,2016-01-10 15:00:00,1039.81,104.01,TRADE,1,10,6,31,15,0,0
TAS1,2016-01-10 15:30:00,1048.23,94.54,TRADE,1,10,6,31,15,30,0
TAS1,2016-01-10 16:00:00,1073.26,95.58,TRADE,1,10,6,31,16,0,0
TAS1,2016-01-10 16:30:00,1101.84,112.89,TRADE,1,10,6,31,16,30,0
TAS1,2016-01-10 17:00:00,1132.16,95.89,TRADE,1,10,6,31,17,0,0
TAS1,2016-01-10 17:30:00,1140.91,95.58,TRADE,1,10,6,31,17,30,0
TAS1,2016-01-10 18:00:00,1150.97,122.06,TRADE,1,10,6,31,18,0,0
TAS1,2016-01-10 18:30:00,1140.69,103.13,TRADE,1,10,6,31,18,30,0
TAS1,2016-01-10 19:00:00,1134.66,95.38,TRADE,1,10,6,31,19,0,0
TAS1,2016-01-10 19:30:00,1133.72,95.89,TRADE,1,10,6,31,19,30,0
TAS1,2016-01-10 20:00:00,1136.58,96.59,TRADE,1,10,6,31,20,0,0
TAS1,2016-01-10 20:30:00,1144.0,116.22,TRADE,1,10,6,31,20,30,0
TAS1,2016-01-10 21:00:00,1135.26,108.57,TRADE,1,10,6,31,21,0,0
TAS1,2016-01-10 21:30:00,1117.78,94.45,TRADE,1,10,6,31,21,30,0
TAS1,2016-01-10 22:00:00,1086.57,102.58,TRADE,1,10,6,31,22,0,0
TAS1,2016-01-10 22:30:00,1072.44,95.56,TRADE,1,10,6,31,22,30,0
TAS1,2016-01-10 23:00:00,1048.7,95.28,TRADE,1,10,6,31,23,0,0
TAS1,2016-01-10 23:30:00,1037.48,95.28,TRADE,1,10,6,31,23,30,0
TAS1,2016-01-11 00:00:00,1023.0,112.74,TRADE,1,11,0,31,0,0,0
TAS1,2016-01-11 00:30:00,998.94,95.28,TRADE,1,11,0,31,0,30,0
TAS1,2016-01-11 01:00:00,1010.91,95.28,TRADE,1,11,0,31,1,0,0
TAS1,2016-01-11 01:30:00,1018.18,95.28,TRADE,1,11,0,31,1,30,0
TAS1,2016-01-11 02:00:00,1010.88,103.55,TRADE,1,11,0,31,2,0,0
TAS1,2016-01-11 02:30:00,1018.15,111.91,TRADE,1,11,0,31,2,30,0
TAS1,2016-01-11 03:00:00,1018.77,116.05,TRADE,1,11,0,31,3,0,0
TAS1,2016-01-11 03:30:00,1020.74,100.1,TRADE,1,11,0,31,3,30,0
TAS1,2016-01-11 04:00:00,1027.51,100.1,TRADE,1,11,0,31,4,0,0
TAS1,2016-01-11 04:30:00,1044.77,123.46,TRADE,1,11,0,31,4,30,0
TAS1,2016-01-11 05:00:00,1052.06,105.94,TRADE,1,11,0,31,5,0,0
TAS1,2016-01-11 05:30:00,1078.55,114.35,TRADE,1,11,0,31,5,30,0
TAS1,2016-01-11 06:00:00,1112.31,113.7,TRADE,1,11,0,31,6,0,0
TAS1,2016-01-11 06:30:00,1136.75,95.33,TRADE,1,11,0,31,6,30,0
TAS1,2016-01-11 07:00:00,1159.07,95.28,TRADE,1,11,0,31,7,0,0
TAS1,2016-01-11 07:30:00,1161.81,95.28,TRADE,1,11,0,31,7,30,0
TAS1,2016-01-11 08:00:00,1167.5,95.29,TRADE,1,11,0,31,8,0,0
TAS1,2016-01-11 08:30:00,1181.37,95.28,TRADE,1,11,0,31,8,30,0
TAS1,2016-01-11 09:00:00,1166.1,95.28,TRADE,1,11,0,31,9,0,0
TAS1,2016-01-11 09:30:00,1143.96,95.28,TRADE,1,11,0,31,9,30,0
TAS1,2016-01-11 10:00:00,1136.12,95.28,TRADE,1,11,0,31,10,0,0
TAS1,2016-01-11 10:30:00,1138.45,95.28,TRADE,1,11,0,31,10,30,0
TAS1,2016-01-11 11:00:00,1134.48,95.28,TRADE,1,11,0,31,11,0,0
TAS1,2016-01-11 11:30:00,1120.91,90.3,TRADE,1,11,0,31,11,30,0
TAS1,2016-01-11 12:00:00,1110.85,95.28,TRADE,1,11,0,31,12,0,0
TAS1,2016-01-11 12:30:00,1106.17,94.45,TRADE,1,11,0,31,12,30,0
TAS1,2016-01-11 13:00:00,1080.6,91.95,TRADE,1,11,0,31,13,0,0
TAS1,2016-01-11 13:30:00,1056.08,91.12,TRADE,1,11,0,31,13,30,0
TAS1,2016-01-11 14:00:00,1032.82,90.29,TRADE,1,11,0,31,14,0,0
TAS1,2016-01-11 14:30:00,1102.29,94.45,TRADE,1,11,0,31,14,30,0
TAS1,2016-01-11 15:00:00,1116.26,95.28,TRADE,1,11,0,31,15,0,0
TAS1,2016-01-11 15:30:00,1124.74,95.28,TRADE,1,11,0,31,15,30,0
TAS1,2016-01-11 16:00:00,1149.44,95.69,TRADE,1,11,0,31,16,0,0
TAS1,2016-01-11 16:30:00,1149.66,94.65,TRADE,1,11,0,31,16,30,0
TAS1,2016-01-11 17:00:00,1151.24,94.45,TRADE,1,11,0,31,17,0,0
TAS1,2016-01-11 17:30:00,1142.4,95.27,TRADE,1,11,0,31,17,30,0
TAS1,2016-01-11 18:00:00,1157.82,95.28,TRADE,1,11,0,31,18,0,0
TAS1,2016-01-11 18:30:00,1157.71,95.28,TRADE,1,11,0,31,18,30,0
TAS1,2016-01-11 19:00:00,1172.16,95.28,TRADE,1,11,0,31,19,0,0
TAS1,2016-01-11 19:30:00,1156.59,91.13,TRADE,1,11,0,31,19,30,0
TAS1,2016-01-11 20:00:00,1168.64,91.12,TRADE,1,11,0,31,20,0,0
TAS1,2016-01-11 20:30:00,1175.76,95.28,TRADE,1,11,0,31,20,30,0
TAS1,2016-01-11 21:00:00,1164.61,95.28,TRADE,1,11,0,31,21,0,0
TAS1,2016-01-11 21:30:00,1134.95,95.28,TRADE,1,11,0,31,21,30,0
TAS1,2016-01-11 22:00:00,1112.62,95.27,TRADE,1,11,0,31,22,0,0
TAS1,2016-01-11 22:30:00,1088.8,93.61,TRADE,1,11,0,31,22,30,0
TAS1,2016-01-11 23:00:00,1063.29,91.13,TRADE,1,11,0,31,23,0,0
TAS1,2016-01-11 23:30:00,1047.13,90.3,TRADE,1,11,0,31,23,30,0
TAS1,2016-01-12 00:00:00,1035.83,95.48,TRADE,1,12,1,31,0,0,0
TAS1,2016-01-12 00:30:00,1034.52,95.53,TRADE,1,12,1,31,0,30,0
TAS1,2016-01-12 01:00:00,1036.94,95.58,TRADE,1,12,1,31,1,0,0
TAS1,2016-01-12 01:30:00,1031.76,95.58,TRADE,1,12,1,31,1,30,0
TAS1,2016-01-12 02:00:00,1023.83,95.48,TRADE,1,12,1,31,2,0,0
TAS1,2016-01-12 02:30:00,1027.56,95.53,TRADE,1,12,1,31,2,30,0
TAS1,2016-01-12 03:00:00,1025.55,95.48,TRADE,1,12,1,31,3,0,0
TAS1,2016-01-12 03:30:00,1017.16,94.5,TRADE,1,12,1,31,3,30,0
TAS1,2016-01-12 04:00:00,1023.12,95.37,TRADE,1,12,1,31,4,0,0
TAS1,2016-01-12 04:30:00,1037.91,110.06,TRADE,1,12,1,31,4,30,0
TAS1,2016-01-12 05:00:00,1038.23,110.11,TRADE,1,12,1,31,5,0,0
TAS1,2016-01-12 05:30:00,1070.45,114.37,TRADE,1,12,1,31,5,30,0
TAS1,2016-01-12 06:00:00,1104.53,110.06,TRADE,1,12,1,31,6,0,0
TAS1,2016-01-12 06:30:00,997.78,90.28,TRADE,1,12,1,31,6,30,0
TAS1,2016-01-12 07:00:00,1044.08,1132.12,TRADE,1,12,1,31,7,0,0
TAS1,2016-01-12 07:30:00,1084.62,93.61,TRADE,1,12,1,31,7,30,0
TAS1,2016-01-12 08:00:00,1129.48,108.43,TRADE,1,12,1,31,8,0,0
TAS1,2016-01-12 08:30:00,1128.99,103.53,TRADE,1,12,1,31,8,30,0
TAS1,2016-01-12 09:00:00,1113.73,90.3,TRADE,1,12,1,31,9,0,0
TAS1,2016-01-12 09:30:00,1099.93,90.3,TRADE,1,12,1,31,9,30,0
TAS1,2016-01-12 10:00:00,1043.18,95.25,TRADE,1,12,1,31,10,0,0
TAS1,2016-01-12 10:30:00,1019.2,98.53,TRADE,1,12,1,31,10,30,0
TAS1,2016-01-12 11:00:00,994.54,95.28,TRADE,1,12,1,31,11,0,0
TAS1,2016-01-12 11:30:00,1046.96,123.56,TRADE,1,12,1,31,11,30,0
TAS1,2016-01-12 12:00:00,1121.61,123.42,TRADE,1,12,1,31,12,0,0
TAS1,2016-01-12 12:30:00,1116.27,111.74,TRADE,1,12,1,31,12,30,0
TAS1,2016-01-12 13:00:00,1113.77,110.06,TRADE,1,12,1,31,13,0,0
TAS1,2016-01-12 13:30:00,1119.95,110.06,TRADE,1,12,1,31,13,30,0
TAS1,2016-01-12 14:00:00,1139.54,110.07,TRADE,1,12,1,31,14,0,0
TAS1,2016-01-12 14:30:00,1144.36,113.42,TRADE,1,12,1,31,14,30,0
TAS1,2016-01-12 15:00:00,1162.65,115.09,TRADE,1,12,1,31,15,0,0
TAS1,2016-01-12 15:30:00,1159.15,111.74,TRADE,1,12,1,31,15,30,0
TAS1,2016-01-12 16:00:00,1169.66,110.06,TRADE,1,12,1,31,16,0,0
TAS1,2016-01-12 16:30:00,1179.49,110.07,TRADE,1,12,1,31,16,30,0
TAS1,2016-01-12 17:00:00,1196.25,110.07,TRADE,1,12,1,31,17,0,0
TAS1,2016-01-12 17:30:00,1213.85,120.1,TRADE,1,12,1,31,17,30,0
TAS1,2016-01-12 18:00:00,1215.78,120.1,TRADE,1,12,1,31,18,0,0
TAS1,2016-01-12 18:30:00,1210.24,116.76,TRADE,1,12,1,31,18,30,0
TAS1,2016-01-12 19:00:00,1201.43,111.85,TRADE,1,12,1,31,19,0,0
TAS1,2016-01-12 19:30:00,1197.27,111.85,TRADE,1,12,1,31,19,30,0
TAS1,2016-01-12 20:00:00,1197.39,118.43,TRADE,1,12,1,31,20,0,0
TAS1,2016-01-12 20:30:00,1180.4,111.75,TRADE,1,12,1,31,20,30,0
TAS1,2016-01-12 21:00:00,1147.46,110.06,TRADE,1,12,1,31,21,0,0
TAS1,2016-01-12 21:30:00,1117.42,110.06,TRADE,1,12,1,31,21,30,0
TAS1,2016-01-12 22:00:00,1070.22,105.13,TRADE,1,12,1,31,22,0,0
TAS1,2016-01-12 22:30:00,1010.84,90.28,TRADE,1,12,1,31,22,30,0
TAS1,2016-01-12 23:00:00,979.94,90.27,TRADE,1,12,1,31,23,0,0
TAS1,2016-01-12 23:30:00,966.45,91.96,TRADE,1,12,1,31,23,30,0
TAS1,2016-01-13 00:00:00,947.81,90.3,TRADE,1,13,2,31,0,0,0
TAS1,2016-01-13 00:30:00,936.37,91.96,TRADE,1,13,2,31,0,30,0
TAS1,2016-01-13 01:00:00,925.79,91.96,TRADE,1,13,2,31,1,0,0
TAS1,2016-01-13 01:30:00,905.06,94.12,TRADE,1,13,2,31,1,30,0
TAS1,2016-01-13 02:00:00,908.76,95.49,TRADE,1,13,2,31,2,0,0
TAS1,2016-01-13 02:30:00,917.19,95.31,TRADE,1,13,2,31,2,30,0
TAS1,2016-01-13 03:00:00,919.16,97.33,TRADE,1,13,2,31,3,0,0
TAS1,2016-01-13 03:30:00,927.45,98.62,TRADE,1,13,2,31,3,30,0
TAS1,2016-01-13 04:00:00,936.42,100.28,TRADE,1,13,2,31,4,0,0
TAS1,2016-01-13 04:30:00,943.98,100.97,TRADE,1,13,2,31,4,30,0
TAS1,2016-01-13 05:00:00,960.99,101.51,TRADE,1,13,2,31,5,0,0
TAS1,2016-01-13 05:30:00,984.93,114.56,TRADE,1,13,2,31,5,30,0
TAS1,2016-01-13 06:00:00,1004.8,111.23,TRADE,1,13,2,31,6,0,0
TAS1,2016-01-13 06:30:00,1052.8,101.4,TRADE,1,13,2,31,6,30,0
TAS1,2016-01-13 07:00:00,1065.69,129.0,TRADE,1,13,2,31,7,0,0
TAS1,2016-01-13 07:30:00,1058.79,104.64,TRADE,1,13,2,31,7,30,0
TAS1,2016-01-13 08:00:00,1059.67,108.12,TRADE,1,13,2,31,8,0,0
TAS1,2016-01-13 08:30:00,1051.1,100.49,TRADE,1,13,2,31,8,30,0
TAS1,2016-01-13 09:00:00,1035.63,110.52,TRADE,1,13,2,31,9,0,0
TAS1,2016-01-13 09:30:00,1022.28,97.02,TRADE,1,13,2,31,9,30,0
TAS1,2016-01-13 10:00:00,1012.84,90.6,TRADE,1,13,2,31,10,0,0
TAS1,2016-01-13 10:30:00,989.83,104.39,TRADE,1,13,2,31,10,30,0
TAS1,2016-01-13 11:00:00,986.25,95.04,TRADE,1,13,2,31,11,0,0
TAS1,2016-01-13 11:30:00,989.99,101.16,TRADE,1,13,2,31,11,30,0
TAS1,2016-01-13 12:00:00,993.68,90.63,TRADE,1,13,2,31,12,0,0
TAS1,2016-01-13 12:30:00,982.47,100.93,TRADE,1,13,2,31,12,30,0
TAS1,2016-01-13 13:00:00,980.99,100.83,TRADE,1,13,2,31,13,0,0
TAS1,2016-01-13 13:30:00,1013.05,110.79,TRADE,1,13,2,31,13,30,0
TAS1,2016-01-13 14:00:00,1028.33,144.03,TRADE,1,13,2,31,14,0,0
TAS1,2016-01-13 14:30:00,1049.67,129.73,TRADE,1,13,2,31,14,30,0
TAS1,2016-01-13 15:00:00,1054.38,111.1,TRADE,1,13,2,31,15,0,0
TAS1,2016-01-13 15:30:00,1073.14,111.4,TRADE,1,13,2,31,15,30,0
TAS1,2016-01-13 16:00:00,1098.04,126.74,TRADE,1,13,2,31,16,0,0
TAS1,2016-01-13 16:30:00,1117.63,110.75,TRADE,1,13,2,31,16,30,0
